id,date,season,gender,event_name,match_type,match_type_number,match_number,city,venue,team1,team2,referee,reserve_umpire,tv_umpire,umpire1,umpire2,team1players,team2players,toss_winner,toss_decision,winner,result,eliminator,wonBy,margin,method,player_of_match
1144508,20-06-2019,2019,male,World Cup,ODI,4166,26,Nottingham,Trent Bridge,Australia,Bangladesh,['JJ Crowe'],['Aleem Dar'],['RK Illingworth'],RA Kettleborough,MA Gough,"['DA Warner', 'AJ Finch', 'UT Khawaja', 'GJ Maxwell', 'MP Stoinis', 'SPD Smith', 'AT Carey', 'NM Coulter-Nile', 'PJ Cummins', 'MA Starc', 'A Zampa']","['Tamim Iqbal', 'Soumya Sarkar', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Liton Das', 'Mahmudullah', 'Sabbir Rahman', 'Mehedi Hasan Miraz', 'Mashrafe Mortaza', 'Rubel Hossain', 'Mustafizur Rahman']",Australia,bat,Australia,,,runs,48,,['DA Warner']
1144509,21-06-2019,2019,male,World Cup,ODI,4168,27,Leeds,Headingley,England,Sri Lanka,['RB Richardson'],['PR Reiffel'],['BNJ Oxenford'],P Wilson,M Erasmus,"['JM Vince', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'MM Ali', 'CR Woakes', 'AU Rashid', 'JC Archer', 'MA Wood']","['FDM Karunaratne', 'MDKJ Perera', 'WIA Fernando', 'BKG Mendis', 'AD Mathews', 'BMAJ Mendis', 'DM de Silva', 'NLTC Perera', 'I Udana', 'SL Malinga', 'N Pradeep']",Sri Lanka,bat,Sri Lanka,,,runs,20,,['SL Malinga']
1188378,21-06-2019,2019,male,Zimbabwe tour of Netherlands and Ireland,ODI,4167,2,Deventer,Sportpark Het Schootsveld,Netherlands,Zimbabwe,['GF Labrooy'],['HKG Jansen'],,AT Holdstock,WPM van Liemt,"['TP Visee', ""MP O'Dowd"", 'BN Cooper', 'Saqib Zulfiqar', 'W Barresi', 'RE van der Merwe', 'SA Edwards', 'PM Seelaar', 'FJ Klaassen', 'VJ Kingma', 'BD Glover']","['H Masakadza', 'SF Mire', 'CR Ervine', 'BRM Taylor', 'SC Williams', 'Sikandar Raza', 'PJ Moor', 'DT Tiripano', 'A Ndlovu', 'KM Jarvis', 'TL Chatara']",Zimbabwe,bat,Netherlands,,,wickets,3,,
1144510,22-06-2019,2019,male,World Cup,ODI,4169,28,Southampton,The Rose Bowl,Afghanistan,India,['BC Broad'],['MA Gough'],['RA Kettleborough'],Aleem Dar,RK Illingworth,"['Hazratullah', 'Gulbadin Naib', 'Rahmat Shah', 'Hashmatullah Shahidi', 'Asghar Stanikzai', 'Mohammad Nabi', 'Najibullah Zadran', 'Rashid Khan', 'Ikram Alikhil', 'Aftab Alam', 'Mujeeb Ur Rahman']","['KL Rahul', 'RG Sharma', 'V Kohli', 'V Shankar', 'MS Dhoni', 'KM Jadhav', 'HH Pandya', 'Mohammed Shami', 'Kuldeep Yadav', 'JJ Bumrah', 'YS Chahal']",India,bat,India,,,runs,11,,['JJ Bumrah']
1144511,22-06-2019,2019,male,World Cup,ODI,4170,29,Manchester,Old Trafford,New Zealand,West Indies,['DC Boon'],['RJ Tucker'],['NJ Llong'],IJ Gould,RSA Palliyaguruge,"['MJ Guptill', 'C Munro', 'KS Williamson', 'LRPL Taylor', 'TWM Latham', 'JDS Neesham', 'C de Grandhomme', 'MJ Santner', 'MJ Henry', 'LH Ferguson', 'TA Boult']","['CH Gayle', 'SD Hope', 'N Pooran', 'SO Hetmyer', 'JO Holder', 'CR Brathwaite', 'AR Nurse', 'E Lewis', 'KAJ Roach', 'SS Cottrell', 'O Thomas']",West Indies,field,New Zealand,,,runs,5,,['KS Williamson']
1144512,23-06-2019,2019,male,World Cup,ODI,4171,30,London,Lord's,Pakistan,South Africa,['RS Madugalle'],['S Ravi'],['CB Gaffaney'],JS Wilson,HDPK Dharmasena,"['Imam-ul-Haq', 'Fakhar Zaman', 'Babar Azam', 'Mohammad Hafeez', 'Haris Sohail', 'Imad Wasim', 'Wahab Riaz', 'Sarfraz Ahmed', 'Shadab Khan', 'Mohammad Amir', 'Shaheen Shah Afridi']","['HM Amla', 'Q de Kock', 'F du Plessis', 'AK Markram', 'HE van der Dussen', 'DA Miller', 'AL Phehlukwayo', 'CH Morris', 'K Rabada', 'L Ngidi', 'Imran Tahir']",Pakistan,bat,Pakistan,,,runs,49,,['Haris Sohail']
1144513,24-06-2019,2019,male,World Cup,ODI,4172,31,Southampton,The Rose Bowl,Afghanistan,Bangladesh,['RB Richardson'],['RK Illingworth'],['Aleem Dar'],RA Kettleborough,MA Gough,"['Gulbadin Naib', 'Rahmat Shah', 'Hashmatullah Shahidi', 'Asghar Stanikzai', 'Mohammad Nabi', 'Samiullah Shenwari', 'Ikram Alikhil', 'Najibullah Zadran', 'Rashid Khan', 'Dawlat Zadran', 'Mujeeb Ur Rahman']","['Liton Das', 'Tamim Iqbal', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Soumya Sarkar', 'Mahmudullah', 'Mosaddek Hossain', 'Mohammad Saifuddin', 'Mehedi Hasan Miraz', 'Mashrafe Mortaza', 'Mustafizur Rahman']",Afghanistan,field,Bangladesh,,,runs,62,,['Shakib Al Hasan']
1144514,25-06-2019,2019,male,World Cup,ODI,4173,32,London,Lord's,England,Australia,['RS Madugalle'],['JS Wilson'],['HDPK Dharmasena'],CB Gaffaney,S Ravi,"['JM Vince', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'CR Woakes', 'MM Ali', 'AU Rashid', 'JC Archer', 'MA Wood']","['AJ Finch', 'DA Warner', 'UT Khawaja', 'SPD Smith', 'GJ Maxwell', 'MP Stoinis', 'AT Carey', 'PJ Cummins', 'MA Starc', 'NM Lyon', 'JP Behrendorff']",England,field,Australia,,,runs,64,,['AJ Finch']
1144515,26-06-2019,2019,male,World Cup,ODI,4174,33,Birmingham,Edgbaston,New Zealand,Pakistan,['RB Richardson'],['M Erasmus'],['P Wilson'],BNJ Oxenford,PR Reiffel,"['MJ Guptill', 'C Munro', 'KS Williamson', 'LRPL Taylor', 'TWM Latham', 'JDS Neesham', 'C de Grandhomme', 'MJ Santner', 'MJ Henry', 'LH Ferguson', 'TA Boult']","['Imam-ul-Haq', 'Fakhar Zaman', 'Babar Azam', 'Mohammad Hafeez', 'Haris Sohail', 'Sarfraz Ahmed', 'Imad Wasim', 'Wahab Riaz', 'Shadab Khan', 'Mohammad Amir', 'Shaheen Shah Afridi']",New Zealand,bat,Pakistan,,,wickets,6,,['Babar Azam']
1144516,27-06-2019,2019,male,World Cup,ODI,4175,34,Manchester,Old Trafford,India,West Indies,['BC Broad'],['Aleem Dar'],['MA Gough'],RA Kettleborough,RK Illingworth,"['KL Rahul', 'RG Sharma', 'V Kohli', 'V Shankar', 'KM Jadhav', 'MS Dhoni', 'HH Pandya', 'Mohammed Shami', 'Kuldeep Yadav', 'YS Chahal', 'JJ Bumrah']","['CH Gayle', 'SW Ambris', 'SD Hope', 'N Pooran', 'SO Hetmyer', 'JO Holder', 'CR Brathwaite', 'FA Allen', 'KAJ Roach', 'SS Cottrell', 'O Thomas']",India,bat,India,,,runs,125,,['V Kohli']
1144517,28-06-2019,2019,male,World Cup,ODI,4176,35,Chester-le-Street,Riverside Ground,South Africa,Sri Lanka,['DC Boon'],['PR Reiffel'],['BNJ Oxenford'],RJ Tucker,S Ravi,"['Q de Kock', 'HM Amla', 'F du Plessis', 'HE van der Dussen', 'AK Markram', 'JP Duminy', 'D Pretorius', 'AL Phehlukwayo', 'CH Morris', 'K Rabada', 'Imran Tahir']","['FDM Karunaratne', 'MDKJ Perera', 'WIA Fernando', 'BKG Mendis', 'AD Mathews', 'DM de Silva', 'BMAJ Mendis', 'NLTC Perera', 'I Udana', 'RAS Lakmal', 'SL Malinga']",South Africa,field,South Africa,,,wickets,9,,['D Pretorius']
1144518,29-06-2019,2019,male,World Cup,ODI,4177,36,Leeds,Headingley,Afghanistan,Pakistan,['BC Broad'],['IJ Gould'],['CB Gaffaney'],P Wilson,NJ Llong,"['Rahmat Shah', 'Gulbadin Naib', 'Hashmatullah Shahidi', 'Ikram Alikhil', 'Asghar Stanikzai', 'Mohammad Nabi', 'Najibullah Zadran', 'Samiullah Shenwari', 'Rashid Khan', 'Hamid Hassan', 'Mujeeb Ur Rahman']","['Fakhar Zaman', 'Imam-ul-Haq', 'Babar Azam', 'Mohammad Hafeez', 'Haris Sohail', 'Sarfraz Ahmed', 'Imad Wasim', 'Shadab Khan', 'Wahab Riaz', 'Mohammad Amir', 'Shaheen Shah Afridi']",Afghanistan,bat,Pakistan,,,wickets,3,,['Imad Wasim']
1144519,29-06-2019,2019,male,World Cup,ODI,4178,37,London,Lord's,Australia,New Zealand,['RB Richardson'],['MA Gough'],['RA Kettleborough'],JS Wilson,RK Illingworth,"['DA Warner', 'AJ Finch', 'UT Khawaja', 'SPD Smith', 'MP Stoinis', 'GJ Maxwell', 'AT Carey', 'PJ Cummins', 'MA Starc', 'JP Behrendorff', 'NM Lyon']","['MJ Guptill', 'HM Nicholls', 'KS Williamson', 'LRPL Taylor', 'TWM Latham', 'C de Grandhomme', 'JDS Neesham', 'MJ Santner', 'IS Sodhi', 'LH Ferguson', 'TA Boult']",Australia,bat,Australia,,,runs,86,,['AT Carey']
1144520,30-06-2019,2019,male,World Cup,ODI,4179,38,Birmingham,Edgbaston,England,India,['RS Madugalle'],['M Erasmus'],['RSA Palliyaguruge'],Aleem Dar,HDPK Dharmasena,"['JJ Roy', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'CR Woakes', 'LE Plunkett', 'JC Archer', 'AU Rashid', 'MA Wood']","['KL Rahul', 'RG Sharma', 'V Kohli', 'RR Pant', 'HH Pandya', 'MS Dhoni', 'KM Jadhav', 'Kuldeep Yadav', 'Mohammed Shami', 'YS Chahal', 'JJ Bumrah']",England,bat,England,,,runs,31,,['JM Bairstow']
1144521,01-07-2019,2019,male,World Cup,ODI,4180,39,Chester-le-Street,Riverside Ground,Sri Lanka,West Indies,['DC Boon'],['RJ Tucker'],['S Ravi'],BNJ Oxenford,PR Reiffel,"['FDM Karunaratne', 'MDKJ Perera', 'WIA Fernando', 'BKG Mendis', 'AD Mathews', 'HDRL Thirimanne', 'I Udana', 'DM de Silva', 'JDF Vandersay', 'CAK Rajitha', 'SL Malinga']","['CH Gayle', 'SW Ambris', 'SD Hope', 'SO Hetmyer', 'N Pooran', 'JO Holder', 'CR Brathwaite', 'FA Allen', 'SS Cottrell', 'O Thomas', 'ST Gabriel']",West Indies,field,Sri Lanka,,,runs,23,,['WIA Fernando']
1168517,01-07-2019,2019,male,Zimbabwe tour of Netherlands and Ireland,ODI,4181,1,Bready,"Bready Cricket Club, Magheramason",Ireland,Zimbabwe,['JJ Crowe'],['R Black'],,M Hawthorne,S George,"['PR Stirling', 'JA McCollum', 'A Balbirnie', 'WTS Porterfield', ""KJ O'Brien"", 'L Tucker', 'SC Getkate', 'MR Adair', 'TJ Murtagh', 'WB Rankin', 'AR McBrine']","['H Masakadza', 'TS Kamunhukamwe', 'CR Ervine', 'BRM Taylor', 'SC Williams', 'Sikandar Raza', 'PJ Moor', 'RP Burl', 'DT Tiripano', 'KM Jarvis', 'TL Chatara']",Ireland,field,Ireland,,,wickets,4,,
1144522,02-07-2019,2019,male,World Cup,ODI,4182,40,Birmingham,Edgbaston,Bangladesh,India,['RS Madugalle'],['HDPK Dharmasena'],['Aleem Dar'],M Erasmus,RSA Palliyaguruge,"['Tamim Iqbal', 'Soumya Sarkar', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Liton Das', 'Mosaddek Hossain', 'Sabbir Rahman', 'Mohammad Saifuddin', 'Mashrafe Mortaza', 'Rubel Hossain', 'Mustafizur Rahman']","['KL Rahul', 'RG Sharma', 'V Kohli', 'RR Pant', 'HH Pandya', 'MS Dhoni', 'KD Karthik', 'B Kumar', 'Mohammed Shami', 'JJ Bumrah', 'YS Chahal']",India,bat,India,,,runs,28,,['RG Sharma']
1168022,02-07-2019,2019,female,Australia Women tour of England,ODI,1158,1,Leicester,Grace Road,England,Australia,['Wayne Noon'],['S Redfern'],['GD Lloyd'],RT Robinson,MJ Saggers,"['TT Beaumont', 'AE Jones', 'SJ Taylor', 'HC Knight', 'NR Sciver', 'FC Wilson', 'KH Brunt', 'A Shrubsole', 'LA Marsh', 'S Ecclestone', 'KL Cross']","['NE Bolton', 'AJ Healy', 'MM Lanning', 'EA Perry', 'RL Haynes', 'BL Mooney', 'A Gardner', 'JL Jonassen', 'DM Kimmince', 'G Wareham', 'ML Schutt']",Australia,field,Australia,,,wickets,2,,['EA Perry']
1144523,03-07-2019,2019,male,World Cup,ODI,4183,41,Chester-le-Street,Riverside Ground,England,New Zealand,['DC Boon'],['BNJ Oxenford'],['PR Reiffel'],RJ Tucker,S Ravi,"['JJ Roy', 'JM Bairstow', 'JE Root', 'JC Buttler', 'EJG Morgan', 'BA Stokes', 'CR Woakes', 'LE Plunkett', 'AU Rashid', 'JC Archer', 'MA Wood']","['MJ Guptill', 'HM Nicholls', 'KS Williamson', 'LRPL Taylor', 'TWM Latham', 'JDS Neesham', 'C de Grandhomme', 'MJ Santner', 'TG Southee', 'MJ Henry', 'TA Boult']",England,bat,England,,,runs,119,,['JM Bairstow']
1144524,04-07-2019,2019,male,World Cup,ODI,4184,42,Leeds,Headingley,Afghanistan,West Indies,['BC Broad'],['P Wilson'],['IJ Gould'],CB Gaffaney,NJ Llong,"['Gulbadin Naib', 'Rahmat Shah', 'Ikram Alikhil', 'Najibullah Zadran', 'Asghar Stanikzai', 'Mohammad Nabi', 'Samiullah Shenwari', 'Rashid Khan', 'Dawlat Zadran', 'Sayed Shirzad', 'Mujeeb Ur Rahman']","['CH Gayle', 'E Lewis', 'SD Hope', 'SO Hetmyer', 'N Pooran', 'JO Holder', 'CR Brathwaite', 'FA Allen', 'SS Cottrell', 'KAJ Roach', 'O Thomas']",West Indies,bat,West Indies,,,runs,23,,['SD Hope']
1168023,04-07-2019,2019,female,Australia Women tour of England,ODI,1159,2,Leicester,Grace Road,England,Australia,['Wayne Noon'],['MJ Saggers'],['S Redfern'],GD Lloyd,RT Robinson,"['AE Jones', 'TT Beaumont', 'HC Knight', 'NR Sciver', 'FC Wilson', 'DN Wyatt', 'KH Brunt', 'A Shrubsole', 'S Ecclestone', 'LA Marsh', 'KL Cross']","['AJ Healy', 'NE Bolton', 'MM Lanning', 'EA Perry', 'RL Haynes', 'BL Mooney', 'A Gardner', 'JL Jonassen', 'DM Kimmince', 'G Wareham', 'ML Schutt']",England,bat,Australia,,,wickets,4,,['DM Kimmince']
1168518,04-07-2019,2019,male,Zimbabwe tour of Netherlands and Ireland,ODI,4185,2,Belfast,"Civil Service Cricket Club, Stormont",Ireland,Zimbabwe,['JJ Crowe'],['M Hawthorne'],,R Black,S George,"['PR Stirling', 'JA McCollum', 'A Balbirnie', 'WTS Porterfield', ""KJ O'Brien"", 'L Tucker', 'SC Getkate', 'MR Adair', 'AR McBrine', 'TJ Murtagh', 'WB Rankin']","['H Masakadza', 'SF Mire', 'CR Ervine', 'BRM Taylor', 'SC Williams', 'Sikandar Raza', 'RP Burl', 'R Mutumbami', 'DT Tiripano', 'KM Jarvis', 'TL Chatara']",Zimbabwe,field,Ireland,,,runs,5,,
1144525,05-07-2019,2019,male,World Cup,ODI,4186,43,London,Lord's,Bangladesh,Pakistan,['RB Richardson'],['JS Wilson'],['RK Illingworth'],RA Kettleborough,MA Gough,"['Tamim Iqbal', 'Soumya Sarkar', 'Shakib Al Hasan', 'Mushfiqur Rahim', 'Liton Das', 'Mahmudullah', 'Mosaddek Hossain', 'Mohammad Saifuddin', 'Mehedi Hasan Miraz', 'Mashrafe Mortaza', 'Mustafizur Rahman']","['Fakhar Zaman', 'Imam-ul-Haq', 'Babar Azam', 'Mohammad Hafeez', 'Haris Sohail', 'Imad Wasim', 'Sarfraz Ahmed', 'Wahab Riaz', 'Shadab Khan', 'Mohammad Amir', 'Shaheen Shah Afridi']",Pakistan,bat,Pakistan,,,runs,94,,['Shaheen Shah Afridi']
1144526,06-07-2019,2019,male,World Cup,ODI,4187,44,Leeds,Headingley,India,Sri Lanka,['BC Broad'],['NJ Llong'],['CB Gaffaney'],P Wilson,IJ Gould,"['KL Rahul', 'RG Sharma', 'V Kohli', 'RR Pant', 'HH Pandya', 'MS Dhoni', 'KD Karthik', 'RA Jadeja', 'B Kumar', 'JJ Bumrah', 'Kuldeep Yadav']","['FDM Karunaratne', 'MDKJ Perera', 'WIA Fernando', 'BKG Mendis', 'AD Mathews', 'HDRL Thirimanne', 'DM de Silva', 'NLTC Perera', 'I Udana', 'CAK Rajitha', 'SL Malinga']",Sri Lanka,bat,India,,,wickets,7,,['RG Sharma']
1144527,06-07-2019,2019,male,World Cup,ODI,4188,45,Manchester,Old Trafford,Australia,South Africa,['RS Madugalle'],['RSA Palliyaguruge'],['S Ravi'],Aleem Dar,HDPK Dharmasena,"['DA Warner', 'AJ Finch', 'UT Khawaja', 'SPD Smith', 'MP Stoinis', 'GJ Maxwell', 'AT Carey', 'PJ Cummins', 'MA Starc', 'JP Behrendorff', 'NM Lyon']","['AK Markram', 'Q de Kock', 'F du Plessis', 'HE van der Dussen', 'JP Duminy', 'D Pretorius', 'AL Phehlukwayo', 'CH Morris', 'K Rabada', 'Imran Tahir', 'T Shamsi']",South Africa,bat,South Africa,,,runs,10,,['F du Plessis']
1168024,07-07-2019,2019,female,Australia Women tour of England,ODI,1160,,Canterbury,St Lawrence Ground,England,Australia,['Wayne Noon'],['RT Robinson'],['S Redfern'],GD Lloyd,MJ Saggers,"['AE Jones', 'TT Beaumont', 'HC Knight', 'SJ Taylor', 'NR Sciver', 'FC Wilson', 'DN Wyatt', 'A Shrubsole', 'LA Marsh', 'S Ecclestone', 'KL Cross']","['AJ Healy', 'NE Bolton', 'MM Lanning', 'EA Perry', 'RL Haynes', 'BL Mooney', 'A Gardner', 'JL Jonassen', 'DM Kimmince', 'G Wareham', 'ML Schutt']",England,field,Australia,,,runs,194,,['EA Perry']
1168519,07-07-2019,2019,male,Zimbabwe tour of Netherlands and Ireland,ODI,4189,3,Belfast,"Civil Service Cricket Club, Stormont",Ireland,Zimbabwe,['JJ Crowe'],['M Hawthorne'],,R Black,S George,"['PR Stirling', 'JA McCollum', 'A Balbirnie', 'WTS Porterfield', ""KJ O'Brien"", 'L Tucker', 'SC Getkate', 'MR Adair', 'AR McBrine', 'TJ Murtagh', 'WB Rankin']","['H Masakadza', 'RP Burl', 'CR Ervine', 'BRM Taylor', 'SC Williams', 'Sikandar Raza', 'SF Mire', 'R Mutumbami', 'KM Jarvis', 'CB Mpofu', 'TL Chatara']",Zimbabwe,bat,Ireland,,,wickets,6,,
1144528,09-07-2019,2019,male,World Cup,ODI,4190,Semi Final,Manchester,Old Trafford,India,New Zealand,['DC Boon'],['NJ Llong'],['RJ Tucker'],RA Kettleborough,RK Illingworth,"['KL Rahul', 'RG Sharma', 'V Kohli', 'RR Pant', 'KD Karthik', 'HH Pandya', 'MS Dhoni', 'RA Jadeja', 'B Kumar', 'YS Chahal', 'JJ Bumrah']","['MJ Guptill', 'HM Nicholls', 'KS Williamson', 'LRPL Taylor', 'JDS Neesham', 'C de Grandhomme', 'TWM Latham', 'MJ Santner', 'MJ Henry', 'TA Boult', 'LH Ferguson']",New Zealand,bat,New Zealand,,,runs,18,,['MJ Henry']
1144529,11-07-2019,2019,male,World Cup,ODI,4191,Semi Final,Birmingham,Edgbaston,Australia,England,['RS Madugalle'],['Aleem Dar'],['CB Gaffaney'],HDPK Dharmasena,M Erasmus,"['DA Warner', 'AJ Finch', 'SPD Smith', 'PSP Handscomb', 'AT Carey', 'MP Stoinis', 'GJ Maxwell', 'PJ Cummins', 'MA Starc', 'JP Behrendorff', 'NM Lyon']","['JJ Roy', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'CR Woakes', 'LE Plunkett', 'AU Rashid', 'JC Archer', 'MA Wood']",Australia,bat,England,,,wickets,8,,['CR Woakes']
1144530,14-07-2019,2019,male,World Cup,ODI,4192,Final,London,Lord's,England,New Zealand,['RS Madugalle'],['Aleem Dar'],['RJ Tucker'],HDPK Dharmasena,M Erasmus,"['JJ Roy', 'JM Bairstow', 'JE Root', 'EJG Morgan', 'BA Stokes', 'JC Buttler', 'CR Woakes', 'LE Plunkett', 'JC Archer', 'AU Rashid', 'MA Wood']","['MJ Guptill', 'HM Nicholls', 'KS Williamson', 'LRPL Taylor', 'TWM Latham', 'JDS Neesham', 'C de Grandhomme', 'MJ Santner', 'MJ Henry', 'TA Boult', 'LH Ferguson']",New Zealand,bat,,tie,England,,,,['BA Stokes']
1193504,26-07-2019,2019,male,Bangladesh tour of Sri Lanka,ODI,4193,1,Colombo,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,['BC Broad'],['LE Hannibal'],['M Erasmus'],RR Wimalasiri,Nitin Menon,"['WIA Fernando', 'FDM Karunaratne', 'MDKJ Perera', 'BKG Mendis', 'AD Mathews', 'HDRL Thirimanne', 'NLTC Perera', 'DM de Silva', 'SL Malinga', 'N Pradeep', 'CBRLS Kumara']","['Tamim Iqbal', 'Soumya Sarkar', 'Mohammad Mithun', 'Mushfiqur Rahim', 'Mahmudullah', 'Sabbir Rahman', 'Mosaddek Hossain', 'Mehedi Hasan Miraz', 'Shafiul Islam', 'Rubel Hossain', 'Mustafizur Rahman']",Sri Lanka,bat,Sri Lanka,,,runs,91,,['MDKJ Perera']
1193505,28-07-2019,2019,male,Bangladesh tour of Sri Lanka,ODI,4194,2,Colombo,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,['BC Broad'],['RR Wimalasiri'],['Nitin Menon'],LE Hannibal,M Erasmus,"['WIA Fernando', 'FDM Karunaratne', 'MDKJ Perera', 'BKG Mendis', 'AD Mathews', 'HDRL Thirimanne', 'DM de Silva', 'A Dananjaya', 'I Udana', 'N Pradeep', 'CBRLS Kumara']","['Tamim Iqbal', 'Soumya Sarkar', 'Mohammad Mithun', 'Mushfiqur Rahim', 'Mahmudullah', 'Sabbir Rahman', 'Mosaddek Hossain', 'Mehedi Hasan Miraz', 'Taijul Islam', 'Mustafizur Rahman', 'Shafiul Islam']",Bangladesh,bat,Sri Lanka,,,wickets,7,,['WIA Fernando']
1193506,31-07-2019,2019,male,Bangladesh tour of Sri Lanka,ODI,4195,3,Colombo,"R.Premadasa Stadium, Khettarama",Sri Lanka,Bangladesh,['BC Broad'],['LE Hannibal'],['M Erasmus'],RR Wimalasiri,Nitin Menon,"['WIA Fernando', 'FDM Karunaratne', 'MDKJ Perera', 'BKG Mendis', 'AD Mathews', 'MD Shanaka', 'GSNFG Jayasuriya', 'PWH de Silva', 'A Dananjaya', 'CAK Rajitha', 'CBRLS Kumara']","['Anamul Haque', 'Tamim Iqbal', 'Soumya Sarkar', 'Mushfiqur Rahim', 'Mohammad Mithun', 'Mahmudullah', 'Sabbir Rahman', 'Mehedi Hasan Miraz', 'Taijul Islam', 'Shafiul Islam', 'Rubel Hossain']",Sri Lanka,bat,Sri Lanka,,,runs,122,,['AD Mathews']
1188624,08-08-2019,2019,male,India tour of United States of America and West Indies,ODI,4196,1,Providence,"Providence Stadium, Guyana",West Indies,India,['JJ Crowe'],['GO Brathwaite'],['NJ Llong'],N Duguid,AT Holdstock,"['CH Gayle', 'E Lewis', 'SD Hope', 'SO Hetmyer', 'N Pooran', 'RL Chase', 'JO Holder', 'FA Allen', 'CR Brathwaite', 'KAJ Roach', 'SS Cottrell']","['RG Sharma', 'S Dhawan', 'V Kohli', 'SS Iyer', 'KM Jadhav', 'RR Pant', 'RA Jadeja', 'B Kumar', 'Kuldeep Yadav', 'Mohammed Shami', 'KK Ahmed']",India,field,,no result,,,,,
1188625,11-08-2019,2019,male,India tour of United States of America and West Indies,ODI,4197,2,Port of Spain,"Queen's Park Oval, Trinidad",West Indies,India,['JJ Crowe'],['LS Reifer'],['AT Holdstock'],NJ Llong,GO Brathwaite,"['CH Gayle', 'E Lewis', 'SD Hope', 'SO Hetmyer', 'N Pooran', 'RL Chase', 'JO Holder', 'CR Brathwaite', 'KAJ Roach', 'SS Cottrell', 'O Thomas']","['S Dhawan', 'RG Sharma', 'V Kohli', 'RR Pant', 'SS Iyer', 'KM Jadhav', 'RA Jadeja', 'B Kumar', 'Mohammed Shami', 'Kuldeep Yadav', 'KK Ahmed']",India,bat,India,,,runs,59,D/L,['V Kohli']
1188626,14-08-2019,2019,male,India tour of United States of America and West Indies,ODI,4199,3,Port of Spain,"Queen's Park Oval, Trinidad",West Indies,India,['JJ Crowe'],['GO Brathwaite'],['NJ Llong'],LS Reifer,AT Holdstock,"['CH Gayle', 'E Lewis', 'SD Hope', 'SO Hetmyer', 'N Pooran', 'JO Holder', 'CR Brathwaite', 'FA Allen', 'KMA Paul', 'RL Chase', 'KAJ Roach']","['RG Sharma', 'S Dhawan', 'V Kohli', 'RR Pant', 'SS Iyer', 'KM Jadhav', 'RA Jadeja', 'B Kumar', 'Mohammed Shami', 'KK Ahmed', 'YS Chahal']",West Indies,bat,India,,,wickets,6,D/L,['V Kohli']
1196670,14-08-2019,2019,male,ICC Men's Cricket World Cup League 2,ODI,4198,1,Aberdeen,Mannofield Park,Oman,Papua New Guinea,['DT Jukes'],['R Black'],,AJT Dowdalls,DH Mclean,"['Khawar Ali', 'Jatinder Singh', 'Aqib Ilyas', 'Zeeshan Maqsood', 'Mohammad Nadeem', 'Suraj Kumar', 'Sandeep Goud', 'Fayyaz Butt', 'Jay Odedra', 'Kaleemullah', 'Bilal Khan']","['TP Ura', 'G Toka', 'A Vala', 'L Siaka', 'CJA Amini', 'S Bau', 'K Doriga', 'CA Soper', 'N Vanua', 'D Ravu', 'N Pokana']",Oman,field,Oman,,,wickets,4,,['Sandeep Goud']
1196671,15-08-2019,2019,male,ICC Men's Cricket World Cup League 2,ODI,4200,2,Aberdeen,Mannofield Park,Scotland,Oman,['DT Jukes'],['AJT Dowdalls'],,DH Mclean,R Black,"['MH Cross', 'KJ Coetzer', 'CS MacLeod', 'RD Berrington', 'HG Munsey', 'CD Wallace', 'TB Sole', 'SM Sharif', 'MRJ Watt', 'AC Evans', 'A Neill']","['Khawar Ali', 'Jatinder Singh', 'Aqib Ilyas', 'Zeeshan Maqsood', 'Mohammad Nadeem', 'Suraj Kumar', 'Sandeep Goud', 'Fayyaz Butt', 'Aamir Kaleem', 'Khurram Nawaz', 'Kaleemullah']",Scotland,bat,Oman,,,wickets,8,,['Khawar Ali']
1196672,17-08-2019,2019,male,ICC Men's Cricket World Cup League 2,ODI,4201,3,Aberdeen,Mannofield Park,Scotland,Papua New Guinea,['DT Jukes'],['DH Mclean'],,DA Haggo,R Black,"['MH Cross', 'KJ Coetzer', 'CS MacLeod', 'HG Munsey', 'RD Berrington', 'CD Wallace', 'MA Leask', 'SM Sharif', 'MRJ Watt', 'GT Main', 'Hamza Tahir']","['TP Ura', 'G Toka', 'A Vala', 'L Siaka', 'CJA Amini', 'S Bau', 'K Doriga', 'CA Soper', 'N Vanua', 'D Ravu', 'N Pokana']",Scotland,field,Scotland,,,wickets,3,,
